source_file,Name,CAS,Clean_Name,CC50_raw,CC50_mM,Cell_line,Method,Mw
ammonium.csv,"2-ethyl-N,N-dimethyl-N-(3-((2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanamido)propyl)hexan-1-aminium bromide",2448400-98-2,2-ETHYL-N N-DIMETHYL-N-(3-((2R 3S 4R 5R)-2 3 4 5 6-PENTAHYDROXYHEXANAMIDO)PROPYL)HEXAN-1-AMINIUM BROMIDE,1.81,1.81,HeLa,MTS,473.449
ammonium.csv,"2-ethyl-N,N-dimethyl-N-(3-((2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanamido)propyl)hexan-1-aminium bromide",2448400-98-2,2-ETHYL-N N-DIMETHYL-N-(3-((2R 3S 4R 5R)-2 3 4 5 6-PENTAHYDROXYHEXANAMIDO)PROPYL)HEXAN-1-AMINIUM BROMIDE,0.71,0.71,HCT-116,MTS,473.449
ammonium.csv,"2-ethyl-N,N-dimethyl-N-(3-((2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanamido)propyl)hexan-1-aminium bromide",2448400-98-2,2-ETHYL-N N-DIMETHYL-N-(3-((2R 3S 4R 5R)-2 3 4 5 6-PENTAHYDROXYHEXANAMIDO)PROPYL)HEXAN-1-AMINIUM BROMIDE,1.09,1.09,MCF-7,MTS,473.449
ammonium.csv,2-hydroxyethan-1-aminium 2-hydroxyacetate,68141-00-4,2-HYDROXYETHAN-1-AMINIUM 2-HYDROXYACETATE,1.7,1.7,HaCat,MTT,137.135
ammonium.csv,"2-hydroxyethan-1-aminium 2-hydroxypropane-1,2,3-tricarboxylate",,2-HYDROXYETHAN-1-AMINIUM 2-HYDROXYPROPANE-1 2 3-TRICARBOXYLATE,0.01512,0.01512,HepG2,MTT,375.375
ammonium.csv,"2-hydroxyethan-1-aminium 2-hydroxypropane-1,2,3-tricarboxylate",,2-HYDROXYETHAN-1-AMINIUM 2-HYDROXYPROPANE-1 2 3-TRICARBOXYLATE,0.03567,0.03567,HaCat,MTT,375.375
ammonium.csv,2-hydroxyethan-1-aminium 2-hydroxypropanoate,68815-69-0,2-HYDROXYETHAN-1-AMINIUM 2-HYDROXYPROPANOATE,0.06613,0.06613,HepG2,MTT,151.162
ammonium.csv,2-hydroxyethan-1-aminium 2-hydroxypropanoate,68815-69-0,2-HYDROXYETHAN-1-AMINIUM 2-HYDROXYPROPANOATE,0.3721,0.3721,HaCat,MTT,151.162
ammonium.csv,2-hydroxyethan-1-aminium acetate,54300-24-2,2-HYDROXYETHAN-1-AMINIUM ACETATE,2.5,2.5,HaCat,MTT,121.136
ammonium.csv,2-hydroxyethan-1-aminium acetate,54300-24-2,2-HYDROXYETHAN-1-AMINIUM ACETATE,0.1423,0.1423,HepG2,MTT,121.136
ammonium.csv,2-hydroxyethan-1-aminium acetate,54300-24-2,2-HYDROXYETHAN-1-AMINIUM ACETATE,0.1938,0.1938,HaCat,MTT,121.136
ammonium.csv,2-hydroxyethan-1-aminium adipate,,2-HYDROXYETHAN-1-AMINIUM ADIPATE,0.02054,0.02054,HepG2,MTT,268.31
ammonium.csv,2-hydroxyethan-1-aminium adipate,,2-HYDROXYETHAN-1-AMINIUM ADIPATE,0.09152,0.09152,HaCat,MTT,268.31
ammonium.csv,2-hydroxyethan-1-aminium formate,53226-35-0,2-HYDROXYETHAN-1-AMINIUM FORMATE,~0.4,0.4,HaCat,MTT,107.109
ammonium.csv,2-hydroxyethan-1-aminium formate,53226-35-0,2-HYDROXYETHAN-1-AMINIUM FORMATE,0.09197,0.09197,HepG2,MTT,107.109
ammonium.csv,2-hydroxyethan-1-aminium formate,53226-35-0,2-HYDROXYETHAN-1-AMINIUM FORMATE,0.1956,0.1956,HaCat,MTT,107.109
ammonium.csv,2-hydroxyethan-1-aminium nitrate,20748-72-5,2-HYDROXYETHAN-1-AMINIUM NITRATE,<0.4,0.4,HaCat,MTT,124.096
ammonium.csv,2-hydroxyethan-1-aminium oleate,2272-11-9,2-HYDROXYETHAN-1-AMINIUM OLEATE,<0.5,0.5,HaCat,WST-8,343.552
ammonium.csv,2-hydroxyethan-1-aminium propionate,29868-00-6,2-HYDROXYETHAN-1-AMINIUM PROPIONATE,0.05879,0.05879,HepG2,MTT,135.163
ammonium.csv,2-hydroxyethan-1-aminium propionate,29868-00-6,2-HYDROXYETHAN-1-AMINIUM PROPIONATE,0.06678,0.06678,HaCat,MTT,135.163
ammonium.csv,2-hydroxy-N-methylethan-1-aminium oleate,2244513-99-1,2-HYDROXY-N-METHYLETHAN-1-AMINIUM OLEATE,<0.5,0.5,HaCat,WST-8,357.579
ammonium.csv,2-methoxy-2-oxoethan-1-aminium nitrate,863889-69-4,2-METHOXY-2-OXOETHAN-1-AMINIUM NITRATE,35,35.0,L929,CellQuanti-Blue,152.106
ammonium.csv,"6-(benzo[d][1,3]dioxol-5-ylmethyl)-5-(4,5-dimethoxy-3-oxo-1,3-dihydroisobenzofuran-1-yl)-4-methoxy-6-methyl-5,6,7,8-tetrahydro-[1,3]dioxolo[4,5-g]isoquinolin-6-ium acetate",2499950-11-5,6-(BENZO D 1 3 DIOXOL-5-YLMETHYL)-5-(4 5-DIMETHOXY-3-OXO-1 3-DIHYDROISOBENZOFURAN-1-YL)-4-METHOXY-6-METHYL-5 6 7 8-TETRAHYDRO- 1 3 DIOXOLO 4 5-G ISOQUINOLIN-6-IUM ACETATE,0.0235,0.0235,HeLa,MTT,607.612
ammonium.csv,"6-(benzo[d][1,3]dioxol-5-ylmethyl)-5-(4,5-dimethoxy-3-oxo-1,3-dihydroisobenzofuran-1-yl)-4-methoxy-6-methyl-5,6,7,8-tetrahydro-[1,3]dioxolo[4,5-g]isoquinolin-6-ium trifluoromethanesulfonate",2499950-25-1,6-(BENZO D 1 3 DIOXOL-5-YLMETHYL)-5-(4 5-DIMETHOXY-3-OXO-1 3-DIHYDROISOBENZOFURAN-1-YL)-4-METHOXY-6-METHYL-5 6 7 8-TETRAHYDRO- 1 3 DIOXOLO 4 5-G ISOQUINOLIN-6-IUM TRIFLUOROMETHANESULFONATE,0.0172,0.0172,HeLa,MTT,697.637
ammonium.csv,bis(2-hydroxyethyl)ammonium 2-hydroxybenzoate,109962-24-5,BIS(2-HYDROXYETHYL)AMMONIUM 2-HYDROXYBENZOATE,0.00891,0.00891,HepG2,MTT,243.259
ammonium.csv,bis(2-hydroxyethyl)ammonium 2-hydroxybenzoate,109962-24-5,BIS(2-HYDROXYETHYL)AMMONIUM 2-HYDROXYBENZOATE,0.04823,0.04823,HaCat,MTT,243.259
ammonium.csv,"bis(2-hydroxyethyl)ammonium 2-hydroxypropane-1,2,3-tricarboxylate",,BIS(2-HYDROXYETHYL)AMMONIUM 2-HYDROXYPROPANE-1 2 3-TRICARBOXYLATE,0.01907,0.01907,HepG2,MTT,507.534
ammonium.csv,"bis(2-hydroxyethyl)ammonium 2-hydroxypropane-1,2,3-tricarboxylate",,BIS(2-HYDROXYETHYL)AMMONIUM 2-HYDROXYPROPANE-1 2 3-TRICARBOXYLATE,0.03692,0.03692,HaCat,MTT,507.534
ammonium.csv,bis(2-hydroxyethyl)ammonium 2-hydroxypropanoate,101901-23-9,BIS(2-HYDROXYETHYL)AMMONIUM 2-HYDROXYPROPANOATE,0.04124,0.04124,HepG2,MTT,195.215
ammonium.csv,bis(2-hydroxyethyl)ammonium 2-hydroxypropanoate,101901-23-9,BIS(2-HYDROXYETHYL)AMMONIUM 2-HYDROXYPROPANOATE,0.08854,0.08854,HaCat,MTT,195.215
ammonium.csv,bis(2-hydroxyethyl)ammonium acetate,23251-72-1,BIS(2-HYDROXYETHYL)AMMONIUM ACETATE,0.9,0.9,HaCat,MTT,165.189
ammonium.csv,bis(2-hydroxyethyl)ammonium acetate,23251-72-1,BIS(2-HYDROXYETHYL)AMMONIUM ACETATE,0.02598,0.02598,HepG2,MTT,165.189
ammonium.csv,bis(2-hydroxyethyl)ammonium acetate,23251-72-1,BIS(2-HYDROXYETHYL)AMMONIUM ACETATE,0.1784,0.1784,HaCat,MTT,165.189
ammonium.csv,bis(2-hydroxyethyl)ammonium adipate,,BIS(2-HYDROXYETHYL)AMMONIUM ADIPATE,0.02877,0.02877,HepG2,MTT,356.416
ammonium.csv,bis(2-hydroxyethyl)ammonium adipate,,BIS(2-HYDROXYETHYL)AMMONIUM ADIPATE,0.07554,0.07554,HaCat,MTT,356.416
ammonium.csv,bis(2-hydroxyethyl)ammonium benzoate,53926-87-7,BIS(2-HYDROXYETHYL)AMMONIUM BENZOATE,0.02911,0.02911,HepG2,MTT,227.26
ammonium.csv,bis(2-hydroxyethyl)ammonium benzoate,53926-87-7,BIS(2-HYDROXYETHYL)AMMONIUM BENZOATE,0.05448,0.05448,HaCat,MTT,227.26
ammonium.csv,bis(2-hydroxyethyl)ammonium fumarate,,BIS(2-HYDROXYETHYL)AMMONIUM FUMARATE,0.03476,0.03476,HepG2,MTT,326.346
ammonium.csv,bis(2-hydroxyethyl)ammonium fumarate,,BIS(2-HYDROXYETHYL)AMMONIUM FUMARATE,0.1438,0.1438,HaCat,MTT,326.346
ammonium.csv,bis(2-hydroxyethyl)ammonium oleate,13961-86-9,BIS(2-HYDROXYETHYL)AMMONIUM OLEATE,0.5,0.5,HaCat,WST-8,387.605
ammonium.csv,ethanaminium 2-hydroxyacetate,914801-89-1,ETHANAMINIUM 2-HYDROXYACETATE,1.3,1.3,HaCat,MTT,121.136
ammonium.csv,ethanaminium acetate,25596-29-6,ETHANAMINIUM ACETATE,2.4,2.4,HaCat,MTT,105.137
ammonium.csv,ethanaminium formate,71173-55-2,ETHANAMINIUM FORMATE,<0.4,0.4,HaCat,MTT,91.11
ammonium.csv,ethanaminium nitrate,22113-86-6,ETHANAMINIUM NITRATE,<0.4,0.4,HaCat,MTT,108.097
ammonium.csv,N-((5-(chloromethyl)furan-2-yl)methyl)-N-ethylethanaminium chloride,2600618-26-4,N-((5-(CHLOROMETHYL)FURAN-2-YL)METHYL)-N-ETHYLETHANAMINIUM CHLORIDE,5.35,5.35,3215 LS,MTS,238.158
ammonium.csv,N-((5-(hydroxymethyl)furan-2-yl)methyl)butan-1-aminium chloride,2600618-32-2,N-((5-(HYDROXYMETHYL)FURAN-2-YL)METHYL)BUTAN-1-AMINIUM CHLORIDE,22.4,22.4,3215 LS,MTS,219.712
ammonium.csv,N-((5-(hydroxymethyl)furan-2-yl)methyl)cyclohexanaminium chloride,2600618-33-3,N-((5-(HYDROXYMETHYL)FURAN-2-YL)METHYL)CYCLOHEXANAMINIUM CHLORIDE,9.97,9.97,3215 LS,MTS,245.75
ammonium.csv,"N-((7-(decyloxy)-4,5-dimethoxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N,N-dimethyltetradecan-1-aminium bromide",1809097-94-6,N-((7-(DECYLOXY)-4 5-DIMETHOXY-9 10-DIOXO-9 10-DIHYDROANTHRACEN-2-YL)METHYL)-N N-DIMETHYLTETRADECAN-1-AMINIUM BROMIDE,0.02562,0.02562,A375,MTT,758.923
ammonium.csv,"N-((7-(decyloxy)-4,5-dimethoxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N,N-dimethyltetradecan-1-aminium bromide",1809097-94-6,N-((7-(DECYLOXY)-4 5-DIMETHOXY-9 10-DIOXO-9 10-DIHYDROANTHRACEN-2-YL)METHYL)-N N-DIMETHYLTETRADECAN-1-AMINIUM BROMIDE,>0.05,0.05,BGC-823,MTT,758.923
ammonium.csv,"N-((7-(decyloxy)-4,5-dimethoxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N,N-dimethyltetradecan-1-aminium bromide",1809097-94-6,N-((7-(DECYLOXY)-4 5-DIMETHOXY-9 10-DIOXO-9 10-DIHYDROANTHRACEN-2-YL)METHYL)-N N-DIMETHYLTETRADECAN-1-AMINIUM BROMIDE,0.02291,0.02291,HepG2,MTT,758.923
ammonium.csv,"N-((7-(decyloxy)-4,5-dimethoxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N,N-dimethyltetradecan-1-aminium bromide",1809097-94-6,N-((7-(DECYLOXY)-4 5-DIMETHOXY-9 10-DIOXO-9 10-DIHYDROANTHRACEN-2-YL)METHYL)-N N-DIMETHYLTETRADECAN-1-AMINIUM BROMIDE,0.02174,0.02174,HELF,MTT,758.923
ammonium.csv,"N-((7-(decyloxy)-4,5-dimethoxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N-methyl-N-nonylnonan-1-aminium bromide",1809097-98-0,N-((7-(DECYLOXY)-4 5-DIMETHOXY-9 10-DIOXO-9 10-DIHYDROANTHRACEN-2-YL)METHYL)-N-METHYL-N-NONYLNONAN-1-AMINIUM BROMIDE,0.00525,0.00525,A375,MTT,801.004
ammonium.csv,"N-((7-(decyloxy)-4,5-dimethoxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N-methyl-N-nonylnonan-1-aminium bromide",1809097-98-0,N-((7-(DECYLOXY)-4 5-DIMETHOXY-9 10-DIOXO-9 10-DIHYDROANTHRACEN-2-YL)METHYL)-N-METHYL-N-NONYLNONAN-1-AMINIUM BROMIDE,0.00846,0.00846,BGC-823,MTT,801.004
ammonium.csv,"N-((7-(decyloxy)-4,5-dimethoxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N-methyl-N-nonylnonan-1-aminium bromide",1809097-98-0,N-((7-(DECYLOXY)-4 5-DIMETHOXY-9 10-DIOXO-9 10-DIHYDROANTHRACEN-2-YL)METHYL)-N-METHYL-N-NONYLNONAN-1-AMINIUM BROMIDE,0.00734,0.00734,HepG2,MTT,801.004
ammonium.csv,"N-((7-(decyloxy)-4,5-dimethoxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N-methyl-N-nonylnonan-1-aminium bromide",1809097-98-0,N-((7-(DECYLOXY)-4 5-DIMETHOXY-9 10-DIOXO-9 10-DIHYDROANTHRACEN-2-YL)METHYL)-N-METHYL-N-NONYLNONAN-1-AMINIUM BROMIDE,0.00935,0.00935,HELF,MTT,801.004
ammonium.csv,"N-((7-ethoxy-4,5-dihydroxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N-methyl-N-nonylnonan-1-aminium bromide",1809098-04-1,N-((7-ETHOXY-4 5-DIHYDROXY-9 10-DIOXO-9 10-DIHYDROANTHRACEN-2-YL)METHYL)-N-METHYL-N-NONYLNONAN-1-AMINIUM BROMIDE,0.00362,0.00362,A375,MTT,660.734
ammonium.csv,"N-((7-ethoxy-4,5-dihydroxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N-methyl-N-nonylnonan-1-aminium bromide",1809098-04-1,N-((7-ETHOXY-4 5-DIHYDROXY-9 10-DIOXO-9 10-DIHYDROANTHRACEN-2-YL)METHYL)-N-METHYL-N-NONYLNONAN-1-AMINIUM BROMIDE,0.00592,0.00592,BGC-823,MTT,660.734
ammonium.csv,"N-((7-ethoxy-4,5-dihydroxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N-methyl-N-nonylnonan-1-aminium bromide",1809098-04-1,N-((7-ETHOXY-4 5-DIHYDROXY-9 10-DIOXO-9 10-DIHYDROANTHRACEN-2-YL)METHYL)-N-METHYL-N-NONYLNONAN-1-AMINIUM BROMIDE,0.0069,0.0069,HepG2,MTT,660.734
ammonium.csv,"N-((7-ethoxy-4,5-dihydroxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N-methyl-N-nonylnonan-1-aminium bromide",1809098-04-1,N-((7-ETHOXY-4 5-DIHYDROXY-9 10-DIOXO-9 10-DIHYDROANTHRACEN-2-YL)METHYL)-N-METHYL-N-NONYLNONAN-1-AMINIUM BROMIDE,0.01161,0.01161,HELF,MTT,660.734
ammonium.csv,"N-((7-ethoxy-4,5-dihydroxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N-methyl-N-octylnonan-1-aminium bromide",1809098-00-7,N-((7-ETHOXY-4 5-DIHYDROXY-9 10-DIOXO-9 10-DIHYDROANTHRACEN-2-YL)METHYL)-N-METHYL-N-OCTYLNONAN-1-AMINIUM BROMIDE,0.00175,0.00175,A375,MTT,646.707
ammonium.csv,"N-((7-ethoxy-4,5-dihydroxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N-methyl-N-octylnonan-1-aminium bromide",1809098-00-7,N-((7-ETHOXY-4 5-DIHYDROXY-9 10-DIOXO-9 10-DIHYDROANTHRACEN-2-YL)METHYL)-N-METHYL-N-OCTYLNONAN-1-AMINIUM BROMIDE,0.00379,0.00379,BGC-823,MTT,646.707
ammonium.csv,"N-((7-ethoxy-4,5-dihydroxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N-methyl-N-octylnonan-1-aminium bromide",1809098-00-7,N-((7-ETHOXY-4 5-DIHYDROXY-9 10-DIOXO-9 10-DIHYDROANTHRACEN-2-YL)METHYL)-N-METHYL-N-OCTYLNONAN-1-AMINIUM BROMIDE,0.00471,0.00471,HepG2,MTT,646.707
