Name,CAS,Clean_Name,Source_File
"tetrabutylammonium 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate",108427-52-7,TETRABUTYLAMMONIUM 1 1 2 2 3 3 4 4 4-NONAFLUOROBUTANE-1-SULFONATE,ammonium.csv
"tetrabutylammonium 1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctane-1-sulfonate",111873-33-7,TETRABUTYLAMMONIUM 1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 8-HEPTADECAFLUOROOCTANE-1-SULFONATE,ammonium.csv
tetrabutylammonium bromide,1643-19-2,TETRABUTYLAMMONIUM BROMIDE,ammonium.csv
tetrabutylammonium chloride,1112-67-0,TETRABUTYLAMMONIUM CHLORIDE,ammonium.csv
tetrabutylammonium tetrafluoroborate,429-42-5,TETRABUTYLAMMONIUM TETRAFLUOROBORATE,ammonium.csv
"tetraethylammonium (1S,2R,4aS,6aS,6bR,8aR,10S,12aR,12bR,14bS)-10-hydroxy-1,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,6b,7,8,8a,9,10,11,12,12a,12b,13,14b-octadecahydropicene-4a(2H)-carboxylate",,TETRAETHYLAMMONIUM (1S 2R 4AS 6AS 6BR 8AR 10S 12AR 12BR 14BS)-10-HYDROXY-1 2 6A 6B 9 9 12A-HEPTAMETHYL-1 3 4 5 6 6A 6B 7 8 8A 9 10 11 12 12A 12B 13 14B-OCTADECAHYDROPICENE-4A(2H)-CARBOXYLATE,ammonium.csv
"tetraethylammonium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",1418122-66-3,TETRAETHYLAMMONIUM (2S 5R 6R)-6-((R)-2-AMINO-2-PHENYLACETAMIDO)-3 3-DIMETHYL-7-OXO-4-THIA-1-AZABICYCLO 3 2 0 HEPTANE-2-CARBOXYLATE,ammonium.csv
"tetraethylammonium (4aS,6aS,6bR,8aR,10S,12aR,12bR,14bS)-10-hydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,6b,7,8,8a,9,10,11,12,12a,12b,13,14b-octadecahydropicene-4a(2H)-carboxylate",,TETRAETHYLAMMONIUM (4AS 6AS 6BR 8AR 10S 12AR 12BR 14BS)-10-HYDROXY-2 2 6A 6B 9 9 12A-HEPTAMETHYL-1 3 4 5 6 6A 6B 7 8 8A 9 10 11 12 12A 12B 13 14B-OCTADECAHYDROPICENE-4A(2H)-CARBOXYLATE,ammonium.csv
tetraethylammonium bromide,71-91-0,TETRAETHYLAMMONIUM BROMIDE,ammonium.csv
tetraethylammonium tetrafluoroborate,429-06-1,TETRAETHYLAMMONIUM TETRAFLUOROBORATE,ammonium.csv
tetrahexylammonium 2-(4-isobutylphenyl)propanoate,2413714-06-2,TETRAHEXYLAMMONIUM 2-(4-ISOBUTYLPHENYL)PROPANOATE,ammonium.csv
tetrahexylammonium bromide,4328-13-6,TETRAHEXYLAMMONIUM BROMIDE,ammonium.csv
"tetramethylammonium (4-(((2,4-diaminopteridin-6-yl)methyl)(methyl)amino)benzoyl)-L-glutamate",,TETRAMETHYLAMMONIUM (4-(((2 4-DIAMINOPTERIDIN-6-YL)METHYL)(METHYL)AMINO)BENZOYL)-L-GLUTAMATE,ammonium.csv
tetramethylammonium bromide,64-20-0,TETRAMETHYLAMMONIUM BROMIDE,ammonium.csv
tris(2-hydroxyethyl)ammonium acetate,14806-72-5,TRIS(2-HYDROXYETHYL)AMMONIUM ACETATE,ammonium.csv
1-benzyl-3-octadecyl-1H-benzo[d]imidazol-3-ium bromide,,1-BENZYL-3-OCTADECYL-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
1-methyl-3-octadecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,2361176-41-0,1-METHYL-3-OCTADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM IODIDE,benzimidazolium.csv
1-methyl-3-octadecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium nitrate,2361176-45-4,1-METHYL-3-OCTADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM NITRATE,benzimidazolium.csv
1-methyl-3-octadecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium tetrafluoroborate,2361176-47-6,1-METHYL-3-OCTADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM TETRAFLUOROBORATE,benzimidazolium.csv
1-methyl-3-octadecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium trifluoromethanesulfonate,2361176-52-3,1-METHYL-3-OCTADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM TRIFLUOROMETHANESULFONATE,benzimidazolium.csv
1-methyl-3-octyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,1555536-08-7,1-METHYL-3-OCTYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM IODIDE,benzimidazolium.csv
1-methyl-3-octyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium nitrate,2361176-43-2,1-METHYL-3-OCTYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM NITRATE,benzimidazolium.csv
1-methyl-3-tetradecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,2361176-36-3,1-METHYL-3-TETRADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM IODIDE,benzimidazolium.csv
1-methyl-3-tetradecyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium tetrafluoroborate,2361176-50-1,1-METHYL-3-TETRADECYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM TETRAFLUOROBORATE,benzimidazolium.csv
1-N-(ferrocenylmethyl)3-N-(decyl)benzimidazolium bromide,2460466-56-0,1-N-(FERROCENYLMETHYL)3-N-(DECYL)BENZIMIDAZOLIUM BROMIDE,benzimidazolium.csv
1-N-(ferrocenylmethyl)3-N-(dodecyl)benzimidazolium bromide,2460466-58-2,1-N-(FERROCENYLMETHYL)3-N-(DODECYL)BENZIMIDAZOLIUM BROMIDE,benzimidazolium.csv
1-N-(ferrocenylmethyl)-3-N-(octyl)benzimidazolium bromide,2460466-55-9,1-N-(FERROCENYLMETHYL)-3-N-(OCTYL)BENZIMIDAZOLIUM BROMIDE,benzimidazolium.csv
1-N-(ferrocenylmethyl)3-N-(tetradecyl)benzimidazolium bromide,2460466-60-6,1-N-(FERROCENYLMETHYL)3-N-(TETRADECYL)BENZIMIDAZOLIUM BROMIDE,benzimidazolium.csv
3-(3-(9H-carbazol-9-yl)propyl)-1-(2-(4-methoxyphenyl)-2-oxoethyl)-1H-benzo[d]imidazol-3-ium bromide,1870029-78-9,3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
"3-(3-(9H-carbazol-9-yl)propyl)-1-(2-(4-methoxyphenyl)-2-oxoethyl)-5,6-dimethyl-1H-benzo[d]imidazol-3-ium bromide",1870029-90-5,3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-5 6-DIMETHYL-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
3-(3-(9H-carbazol-9-yl)propyl)-1-(2-(naphthalen-2-yl)-2-oxoethyl)-1H-benzo[d]imidazol-3-ium bromide,1870029-80-3,3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(2-(NAPHTHALEN-2-YL)-2-OXOETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
3-(3-(9H-carbazol-9-yl)propyl)-1-(2-bromobenzyl)-1H-benzo[d]imidazol-3-ium bromide,1870029-86-9,3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(2-BROMOBENZYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
3-(3-(9H-carbazol-9-yl)propyl)-1-(2-oxo-2-phenylethyl)-1H-benzo[d]imidazol-3-ium bromide,1870029-76-7,3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(2-OXO-2-PHENYLETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
3-(3-(9H-carbazol-9-yl)propyl)-1-(4-bromobenzyl)-1H-benzo[d]imidazol-3-ium bromide,1870029-82-5,3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(4-BROMOBENZYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
3-(3-(9H-carbazol-9-yl)propyl)-1-(4-methylbenzyl)-1H-benzo[d]imidazol-3-ium bromide,1870029-84-7,3-(3-(9H-CARBAZOL-9-YL)PROPYL)-1-(4-METHYLBENZYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
"3-(3-(9H-carbazol-9-yl)propyl)-5,6-dimethyl-1-(2-(naphthalen-2-yl)-2-oxoethyl)-1H-benzo[d]imidazol-3-ium bromide",1870029-88-1,3-(3-(9H-CARBAZOL-9-YL)PROPYL)-5 6-DIMETHYL-1-(2-(NAPHTHALEN-2-YL)-2-OXOETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
"3-(3-(9H-carbazol-9-yl)propyl)-5,6-dimethyl-1-(4-methylbenzyl)-1H-benzo[d]imidazol-3-ium bromide",1870029-92-7,3-(3-(9H-CARBAZOL-9-YL)PROPYL)-5 6-DIMETHYL-1-(4-METHYLBENZYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
3-(4-(9H-carbazol-9-yl)butyl)-1-(2-(4-bromophenyl)-2-oxoethyl)-1H-benzo[d]imidazol-3-ium bromide,1870030-10-6,3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(2-(4-BROMOPHENYL)-2-OXOETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
"3-(4-(9H-carbazol-9-yl)butyl)-1-(2-(4-bromophenyl)-2-oxoethyl)-5,6-dimethyl-1H-benzo[d]imidazol-3-ium bromide",1870030-23-1,3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(2-(4-BROMOPHENYL)-2-OXOETHYL)-5 6-DIMETHYL-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
3-(4-(9H-carbazol-9-yl)butyl)-1-(2-(4-methoxyphenyl)-2-oxoethyl)-1H-benzo[d]imidazol-3-ium bromide,1870030-08-2,3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
"3-(4-(9H-carbazol-9-yl)butyl)-1-(2-(4-methoxyphenyl)-2-oxoethyl)-5,6-dimethyl-1H-benzo[d]imidazol-3-ium bromide",1870030-21-9,3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-5 6-DIMETHYL-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
3-(4-(9H-carbazol-9-yl)butyl)-1-(2-(naphthalen-2-yl)-2-oxoethyl)-1H-benzo[d]imidazol-3-ium bromide,1870030-06-0,3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(2-(NAPHTHALEN-2-YL)-2-OXOETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
3-(4-(9H-carbazol-9-yl)butyl)-1-(2-bromobenzyl)-1H-benzo[d]imidazol-3-ium bromide,1870030-16-2,3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(2-BROMOBENZYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
"3-(4-(9H-carbazol-9-yl)butyl)-1-(2-bromobenzyl)-5,6-dimethyl-1H-benzo[d]imidazol-3-ium bromide",1870030-27-5,3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(2-BROMOBENZYL)-5 6-DIMETHYL-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
3-(4-(9H-carbazol-9-yl)butyl)-1-(2-oxo-2-phenylethyl)-1H-benzo[d]imidazol-3-ium bromide,1870030-12-8,3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(2-OXO-2-PHENYLETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
3-(4-(9H-carbazol-9-yl)butyl)-1-(4-methylbenzyl)-1H-benzo[d]imidazol-3-ium bromide,1870030-14-0,3-(4-(9H-CARBAZOL-9-YL)BUTYL)-1-(4-METHYLBENZYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
"3-(4-(9H-carbazol-9-yl)butyl)-5,6-dimethyl-1-(2-(naphthalen-2-yl)-2-oxoethyl)-1H-benzo[d]imidazol-3-ium bromide",1870030-18-4,3-(4-(9H-CARBAZOL-9-YL)BUTYL)-5 6-DIMETHYL-1-(2-(NAPHTHALEN-2-YL)-2-OXOETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
"3-(4-(9H-carbazol-9-yl)butyl)-5,6-dimethyl-1-(2-oxo-2-phenylethyl)-1H-benzo[d]imidazol-3-ium bromide",1870030-25-3,3-(4-(9H-CARBAZOL-9-YL)BUTYL)-5 6-DIMETHYL-1-(2-OXO-2-PHENYLETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
"3-(4-(9H-carbazol-9-yl)butyl)-5,6-dimethyl-1-(4-methylbenzyl)-1H-benzo[d]imidazol-3-ium bromide",1870030-29-7,3-(4-(9H-CARBAZOL-9-YL)BUTYL)-5 6-DIMETHYL-1-(4-METHYLBENZYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
3-(5-(9H-carbazol-9-yl)pentyl)-1-(2-(4-bromophenyl)-2-oxoethyl)-1H-benzo[d]imidazol-3-ium bromide,1870030-41-3,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-(4-BROMOPHENYL)-2-OXOETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
"3-(5-(9H-carbazol-9-yl)pentyl)-1-(2-(4-bromophenyl)-2-oxoethyl)-5,6-dimethyl-1H-benzo[d]imidazol-3-ium bromide",1870030-54-8,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-(4-BROMOPHENYL)-2-OXOETHYL)-5 6-DIMETHYL-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
3-(5-(9H-carbazol-9-yl)pentyl)-1-(2-(4-methoxyphenyl)-2-oxoethyl)-1H-benzo[d]imidazol-3-ium bromide,1870030-39-9,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
"3-(5-(9H-carbazol-9-yl)pentyl)-1-(2-(4-methoxyphenyl)-2-oxoethyl)-5,6-dimethyl-1H-benzo[d]imidazol-3-ium bromide",1870030-49-1,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-(4-METHOXYPHENYL)-2-OXOETHYL)-5 6-DIMETHYL-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
3-(5-(9H-carbazol-9-yl)pentyl)-1-(2-(naphthalen-2-yl)-2-oxoethyl)-1H-benzo[d]imidazol-3-ium bromide,1956333-78-0,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-(NAPHTHALEN-2-YL)-2-OXOETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
3-(5-(9H-carbazol-9-yl)pentyl)-1-(2-bromobenzyl)-1H-benzo[d]imidazol-3-ium bromide,1870030-45-7,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-BROMOBENZYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
"3-(5-(9H-carbazol-9-yl)pentyl)-1-(2-bromobenzyl)-5,6-dimethyl-1H-benzo[d]imidazol-3-ium bromide",1870030-60-6,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-BROMOBENZYL)-5 6-DIMETHYL-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
3-(5-(9H-carbazol-9-yl)pentyl)-1-(2-oxo-2-phenylethyl)-1H-benzo[d]imidazol-3-ium bromide,1870030-37-7,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(2-OXO-2-PHENYLETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
3-(5-(9H-carbazol-9-yl)pentyl)-1-(4-methylbenzyl)-1H-benzo[d]imidazol-3-ium bromide,1870030-43-5,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-1-(4-METHYLBENZYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
"3-(5-(9H-carbazol-9-yl)pentyl)-5,6-dimethyl-1-(2-(naphthalen-2-yl)-2-oxoethyl)-1H-benzo[d]imidazol-3-ium bromide",1870030-51-5,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-5 6-DIMETHYL-1-(2-(NAPHTHALEN-2-YL)-2-OXOETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
"3-(5-(9H-carbazol-9-yl)pentyl)-5,6-dimethyl-1-(2-oxo-2-phenylethyl)-1H-benzo[d]imidazol-3-ium bromide",1870030-47-9,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-5 6-DIMETHYL-1-(2-OXO-2-PHENYLETHYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
"3-(5-(9H-carbazol-9-yl)pentyl)-5,6-dimethyl-1-(4-methylbenzyl)-1H-benzo[d]imidazol-3-ium bromide",1870030-57-1,3-(5-(9H-CARBAZOL-9-YL)PENTYL)-5 6-DIMETHYL-1-(4-METHYLBENZYL)-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
3-benzyl-1-ethyl-1H-benzo[d]imidazol-3-ium bromide,885722-00-9,3-BENZYL-1-ETHYL-1H-BENZO D IMIDAZOL-3-IUM BROMIDE,benzimidazolium.csv
3-decyl-1-methyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,1555536-11-2,3-DECYL-1-METHYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM IODIDE,benzimidazolium.csv
3-dodecyl-1-methyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,1555536-14-5,3-DODECYL-1-METHYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM IODIDE,benzimidazolium.csv
3-hexadecyl-1-methyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,2361176-38-5,3-HEXADECYL-1-METHYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM IODIDE,benzimidazolium.csv
3-hexadecyl-1-methyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium trifluoromethanesulfonate,2361176-54-5,3-HEXADECYL-1-METHYL-2-(THIAZOL-4-YL)-1H-BENZO D IMIDAZOL-3-IUM TRIFLUOROMETHANESULFONATE,benzimidazolium.csv
22Rv1,,22RV1,cell lines.csv
3215 LS,,3215 LS,cell lines.csv
4T1,,4T1,cell lines.csv
4T1-Luc,,4T1-LUC,cell lines.csv
67NR,,67NR,cell lines.csv
786-0,,786-0,cell lines.csv
A2780,,A2780,cell lines.csv
A2780-CR,,A2780-CR,cell lines.csv
A2780-DR,,A2780-DR,cell lines.csv
A375,,A375,cell lines.csv
A431,,A431,cell lines.csv
A498,,A498,cell lines.csv
A549,,A549,cell lines.csv
ACHN,,ACHN,cell lines.csv
AGS,,AGS,cell lines.csv
B-13,,B-13,cell lines.csv
B-13/H,,B-13/H,cell lines.csv
B16F10,,B16F10,cell lines.csv
BALB/3T3 clone A31,,BALB/3T3 CLONE A31,cell lines.csv
BGC-823,,BGC-823,cell lines.csv
BGM,,BGM,cell lines.csv
BT-20,,BT-20,cell lines.csv
BT-549,,BT-549,cell lines.csv
C6,,C6,cell lines.csv
CaCo-2,,CACO-2,cell lines.csv
CAK-1,,CAK-1,cell lines.csv
CCO,,CCO,cell lines.csv
CCRF-CEM,,CCRF-CEM,cell lines.csv
Chang,,CHANG,cell lines.csv
CHO-K1,,CHO-K1,cell lines.csv
COLO 205,,COLO 205,cell lines.csv
Colo320HSR,,COLO320HSR,cell lines.csv
CV-1,,CV-1,cell lines.csv
DLA,,DLA,cell lines.csv
DLD-1,,DLD-1,cell lines.csv
DU-145,,DU-145,cell lines.csv
Erythrocytes,,ERYTHROCYTES,cell lines.csv
EA.hy926,,EA HY926,cell lines.csv
Ehrlich-Lettre ascites strain E,,EHRLICH-LETTRE ASCITES STRAIN E,cell lines.csv
EKVX,,EKVX,cell lines.csv
FaDu,,FADU,cell lines.csv
FHC,,FHC,cell lines.csv
Fibro,,FIBRO,cell lines.csv
FL,,FL,cell lines.csv
GES-1,,GES-1,cell lines.csv
GF,,GF,cell lines.csv
H1299,,H1299,cell lines.csv
H661,,H661,cell lines.csv
HaCat,,HACAT,cell lines.csv
HCC1937,,HCC1937,cell lines.csv
HCC-2998,,HCC-2998,cell lines.csv
HCE,,HCE,cell lines.csv
HCT-116,,HCT-116,cell lines.csv
HCT-15,,HCT-15,cell lines.csv
HEK293,,HEK293,cell lines.csv
HEK293T,,HEK293T,cell lines.csv
HeLa,,HELA,cell lines.csv
HELF,,HELF,cell lines.csv
Hep-2,,HEP-2,cell lines.csv
Hep3B,,HEP3B,cell lines.csv
HepG2,,HEPG2,cell lines.csv
HFF-1,,HFF-1,cell lines.csv
HL60,,HL60,cell lines.csv
HL-60 (TB),,HL-60 (TB),cell lines.csv
HOP-62,,HOP-62,cell lines.csv
HOP-92,,HOP-92,cell lines.csv
HS 578T,,HS 578T,cell lines.csv
Hs27,,HS27,cell lines.csv
Hs578Bst,,HS578BST,cell lines.csv
HT29,,HT29,cell lines.csv
HDFa,,HDFA,cell lines.csv
RBC,,RBC,cell lines.csv
HUVEC,,HUVEC,cell lines.csv
IEC- 18,,IEC- 18,cell lines.csv
IGROV1,,IGROV1,cell lines.csv
IPC-81,,IPC-81,cell lines.csv
J774.1,,J774 1,cell lines.csv
J774A.1,,J774A 1,cell lines.csv
Jurkat,,JURKAT,cell lines.csv
K562,,K562,cell lines.csv
KM12,,KM12,cell lines.csv
L02,,L02,cell lines.csv
L-132,,L-132,cell lines.csv
L929,,L929,cell lines.csv
LNCaP,,LNCAP,cell lines.csv
LoVo,,LOVO,cell lines.csv
LOX IMVI,,LOX IMVI,cell lines.csv
M14,,M14,cell lines.csv
M-HeLa,,M-HELA,cell lines.csv
MALME-3M,,MALME-3M,cell lines.csv
MB49,,MB49,cell lines.csv
MC3T3-E1,,MC3T3-E1,cell lines.csv
MCF-10A,,MCF-10A,cell lines.csv
MCF-7,,MCF-7,cell lines.csv
MDA-MB-231,,MDA-MB-231,cell lines.csv
MDA-MB-435,,MDA-MB-435,cell lines.csv
MDA-MB-468,,MDA-MB-468,cell lines.csv
MG63,,MG63,cell lines.csv
MIA PaCa-2,,MIA PACA-2,cell lines.csv
MOLT-4,,MOLT-4,cell lines.csv
MRC-5,,MRC-5,cell lines.csv
NCI/ADR-RES,,NCI/ADR-RES,cell lines.csv
NCI-H226,,NCI-H226,cell lines.csv
NCI-H23,,NCI-H23,cell lines.csv
NCI-H322M,,NCI-H322M,cell lines.csv
NCI-H460,,NCI-H460,cell lines.csv
NCI-H522,,NCI-H522,cell lines.csv
NCTC 2544,,NCTC 2544,cell lines.csv
NHDF,,NHDF,cell lines.csv
NIH/3T3,,NIH/3T3,cell lines.csv
OVCAR-3,,OVCAR-3,cell lines.csv
OVCAR-4,,OVCAR-4,cell lines.csv
OVCAR-5,,OVCAR-5,cell lines.csv
OVCAR-8,,OVCAR-8,cell lines.csv
PANC-1,,PANC-1,cell lines.csv
PBMC,,PBMC,cell lines.csv
PC12,,PC12,cell lines.csv
PC3,,PC3,cell lines.csv
RKO,,RKO,cell lines.csv
RPMI-8226,,RPMI-8226,cell lines.csv
RWPE-1,,RWPE-1,cell lines.csv
RXF 393,,RXF 393,cell lines.csv
SF,,SF,cell lines.csv
SF-268,,SF-268,cell lines.csv
SF-295,,SF-295,cell lines.csv
SF-539,,SF-539,cell lines.csv
Sf-9,,SF-9,cell lines.csv
SH-SY5Y,,SH-SY5Y,cell lines.csv
SKBR3,,SKBR3,cell lines.csv
SK-MEL-2,,SK-MEL-2,cell lines.csv
SK-MEL-28,,SK-MEL-28,cell lines.csv
SK-MEL-5,,SK-MEL-5,cell lines.csv
SK-OV-3,,SK-OV-3,cell lines.csv
SMMC-7721,,SMMC-7721,cell lines.csv
SN12C,,SN12C,cell lines.csv
SNB-19,,SNB-19,cell lines.csv
SNB-75,,SNB-75,cell lines.csv
SR,,SR,cell lines.csv
SW480,,SW480,cell lines.csv
SW-620,,SW-620,cell lines.csv
T-47D,,T-47D,cell lines.csv
TK-10,,TK-10,cell lines.csv
U251,,U251,cell lines.csv
U937,,U937,cell lines.csv
UACC-257,,UACC-257,cell lines.csv
UACC-62,,UACC-62,cell lines.csv
UCI 101,,UCI 101,cell lines.csv
UCI 107,,UCI 107,cell lines.csv
UO-31,,UO-31,cell lines.csv
V79,,V79,cell lines.csv
Vero,,VERO,cell lines.csv
Vero E6,,VERO E6,cell lines.csv
WI-38,,WI-38,cell lines.csv
WiDr,,WIDR,cell lines.csv
"(E)-N-(2-hydroxyethyl)-N,N-dimethylprop-1-en-1-aminium bis((trifluoromethyl)sulfonyl)imide",,(E)-N-(2-HYDROXYETHYL)-N N-DIMETHYLPROP-1-EN-1-AMINIUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,cholinium.csv
"(E)-N-(2-hydroxyethyl)-N,N-dimethylprop-1-en-1-aminium chloride",,(E)-N-(2-HYDROXYETHYL)-N N-DIMETHYLPROP-1-EN-1-AMINIUM CHLORIDE,cholinium.csv
"(R)-4-(hexyloxy)-2-hydroxy-N,N,N-trimethyl-4-oxobutan-1-aminium bromide",2222723-21-7,(R)-4-(HEXYLOXY)-2-HYDROXY-N N N-TRIMETHYL-4-OXOBUTAN-1-AMINIUM BROMIDE,cholinium.csv
"2-(cinnamoyloxy)-N,N,N-trimethylethan-1-aminium chloride",6821-66-5,2-(CINNAMOYLOXY)-N N N-TRIMETHYLETHAN-1-AMINIUM CHLORIDE,cholinium.csv
"2-(cinnamoyloxy)-N,N,N-trimethylethan-1-aminium iodide",15222-65-8,2-(CINNAMOYLOXY)-N N N-TRIMETHYLETHAN-1-AMINIUM IODIDE,cholinium.csv
"2-(hexyloxy)-N,N,N-trimethyl-2-oxoethan-1-aminium bromide",2143910-59-0,2-(HEXYLOXY)-N N N-TRIMETHYL-2-OXOETHAN-1-AMINIUM BROMIDE,cholinium.csv
