Material_ID,Material_Raw,Material_Name,Clean_Name,Standard,Material_Type,Heat treatment,Tensile_Strength_MPa,Yield_Strength_MPa,Youngs_Modulus_GPa,Shear_Modulus_GPa,Poisson_Ratio,Density_gcm3,Elongation_percent,Hardness_BHN,Hardness_HV,Notes
0D6F5ADF90A04F798C3A8BB7D181B234,Steel 12ChN2 GOST 4543-71,STEEL 12CHN2 GOST 4543-71,STEEL 12CHN2 GOST 4543-71,GOST,STEEL,"Case hardening,quenching and cooling in the oil",800,600.0,211.0,82.0,0.29,7.88,,,,"Structural alloy steel, HRC59"
AF262B70F7C74FB2BE7FC95A24EA666A,Steel 12ChN3A GOST 4543-71,STEEL 12CHN3A GOST 4543-71,STEEL 12CHN3A GOST 4543-71,GOST,STEEL,Improved,950,700.0,200.0,77.0,0.3,7.85,11.0,,,Structural alloy steel
243047FB716C4E0998F4B9E0EE83B31B,Steel 12ChN3A GOST 4543-71,STEEL 12CHN3A GOST 4543-71,STEEL 12CHN3A GOST 4543-71,GOST,STEEL,Quenching and heating,1000,850.0,200.0,77.0,0.3,7.85,,,,"Structural alloy steel, HRC59"
66E70FD7756A42369BF84776C83F0DE1,Steel 20Ch2N4A GOST 4543-71,STEEL 20CH2N4A GOST 4543-71,STEEL 20CH2N4A GOST 4543-71,GOST,STEEL,Quenching and heating,680,450.0,203.0,78.0,0.3,7.85,,,,"Structural alloy steel, HRC59"
CB2F1E1026F544F3B10B17B48F2FF33A,Steel 20Ch2N4A GOST 4543-71,STEEL 20CH2N4A GOST 4543-71,STEEL 20CH2N4A GOST 4543-71,GOST,STEEL,"Case hardening,quenching and cooling in the oil",1100,850.0,203.0,78.0,0.3,7.85,10.0,,,"Structural alloy steel, HRC59"
27B5331FA62040BF9F4E1153D6F7DE58,Steel 20Ch2N4A GOST 4543-71,STEEL 20CH2N4A GOST 4543-71,STEEL 20CH2N4A GOST 4543-71,GOST,STEEL,Quenching and cooling in the oil,1300,1100.0,203.0,78.0,0.3,7.85,,,,Structural alloy steel
50112172221D467FB48DBA9952B5B62C,Steel 30ChGS GOST 4543-71,STEEL 30CHGS GOST 4543-71,STEEL 30CHGS GOST 4543-71,GOST,STEEL,Annealing,600,360.0,213.0,82.0,0.3,7.85,,,,Structural alloy steel
CF1E6550EC384289B4BAC73FF8BFBBB8,Steel 30ChGSA GOST 4543-71,STEEL 30CHGSA GOST 4543-71,STEEL 30CHGSA GOST 4543-71,GOST,STEEL,Improved,1100,850.0,215.0,83.0,0.3,7.85,,,,Structural alloy steel
764CBCABBDA34948A9195A2CE3DE8DA8,Steel 30ChGSA GOST 4543-71,STEEL 30CHGSA GOST 4543-71,STEEL 30CHGSA GOST 4543-71,GOST,STEEL,Quenching and cooling in the oil,1500,1300.0,215.0,83.0,0.3,7.85,,,,"Structural alloy steel, HRC46"
3333E40D8F8D4C09B9CC05F3AFD06C23,Steel 38Ch210 GOST 4543-71,STEEL 38CH210 GOST 4543-71,STEEL 38CH210 GOST 4543-71,GOST,STEEL,Quenching and cooling in the oil,800,700.0,215.0,83.0,0.3,7.85,,,,Structural alloy steel
D36F4F5789654AD38015CBE760E0007D,Steel 38ChA GOST 4543-71,STEEL 38CHA GOST 4543-71,STEEL 38CHA GOST 4543-71,GOST,STEEL,Quenched and tempered,930,785.0,206.0,80.0,0.29,7.86,12.0,,,Structural alloy steel
614A8999AD6741FEA6F7C3E742CFCE60,Steel 38Ch2MJuA GOST 4543-71,STEEL 38CH2MJUA GOST 4543-71,STEEL 38CH2MJUA GOST 4543-71,GOST,STEEL,,980,835.0,206.0,80.0,0.3,7.86,14.0,,,Nitrided steel
A7F8CEF39B134CDF80D26AF0AB73E6C4,Steel 12MCh GOST 20072-74,STEEL 12MCH GOST 20072-74,STEEL 12MCH GOST 20072-74,GOST,STEEL,,410,235.0,212.0,82.0,0.29,7.85,21.0,217.0,,Heat resistant steel
095652EDD7224C6E81A93FB5687C8B0B,Steel 12Ch1MF GOST 20072-74,STEEL 12CH1MF GOST 20072-74,STEEL 12CH1MF GOST 20072-74,GOST,STEEL,,470,255.0,198.0,77.0,0.29,7.8,21.0,217.0,,Heat resistant steel
4691B9EC590948BC99143DD5098D2F82,Steel 20Ch1M1F1TR GOST 20072-74,STEEL 20CH1M1F1TR GOST 20072-74,STEEL 20CH1M1F1TR GOST 20072-74,GOST,STEEL,,780,665.0,200.0,77.0,0.3,7.8,15.0,229.0,,Heat resistant steel
B7124C4BD4CF4A92873A2658C1EC508B,Steel 20Ch1M1F1BR GOST 20072-74,STEEL 20CH1M1F1BR GOST 20072-74,STEEL 20CH1M1F1BR GOST 20072-74,GOST,STEEL,,780,665.0,200.0,77.0,0.3,7.8,14.0,229.0,,Heat resistant steel
F9FD4AF2D8A34069AAD3A646F549A0C4,Steel 25Ch1MF GOST 20072-74,STEEL 25CH1MF GOST 20072-74,STEEL 25CH1MF GOST 20072-74,GOST,STEEL,,880,735.0,213.0,82.0,0.3,7.84,14.0,229.0,,"Heat resistant steel, Quenching method 1"
7C1A5E61FBB24EA583CCFC0A0631D1F8,Steel 25Ch1MF GOST 20072-74,STEEL 25CH1MF GOST 20072-74,STEEL 25CH1MF GOST 20072-74,GOST,STEEL,,780,665.0,213.0,82.0,0.3,7.84,16.0,229.0,,"Heat resistant steel, Quenching method 2"
9C19E3D955034A07AEF4DD032E8B8D64,Steel 18Ch3MV GOST 20072-74,STEEL 18CH3MV GOST 20072-74,STEEL 18CH3MV GOST 20072-74,GOST,STEEL,,640,440.0,200.0,77.0,0.3,7.85,18.0,270.0,,Heat resistant steel
D19D4897D5774C0AAF1CF60570B7C5EE,Steel 20Ch3MVF GOST 20072-74,STEEL 20CH3MVF GOST 20072-74,STEEL 20CH3MVF GOST 20072-74,GOST,STEEL,,880,735.0,207.0,80.0,0.29,7.8,12.0,269.0,,Heat resistant steel
446D81AB5A8D42848F2C779339A57DEC,Steel 15Ch5 GOST 20072-74,STEEL 15CH5 GOST 20072-74,STEEL 15CH5 GOST 20072-74,GOST,STEEL,,390,165.0,215.0,83.0,0.3,7.63,24.0,217.0,,Heat resistant steel
A042FA14C84446F58911AAA5508C490B,Steel 15Ch5M GOST 20072-74,STEEL 15CH5M GOST 20072-74,STEEL 15CH5M GOST 20072-74,GOST,STEEL,,390,215.0,211.0,82.0,0.29,7.75,22.0,217.0,,Heat resistant steel
7AACFB4FCB744D93B17CF2D2FD3C1D43,Steel 15Ch5VF GOST 20072-74,STEEL 15CH5VF GOST 20072-74,STEEL 15CH5VF GOST 20072-74,GOST,STEEL,,390,215.0,200.0,77.0,0.3,7.85,22.0,217.0,,Heat resistant steel
198ABBABD7C547F98443BA82118EAA8D,Steel 12Ch8VF GOST 20072-74,STEEL 12CH8VF GOST 20072-74,STEEL 12CH8VF GOST 20072-74,GOST,STEEL,,390,165.0,200.0,77.0,0.3,7.85,22.0,217.0,,Heat resistant steel
4CD97CA5E51E4B72A023B3322F76E655,Steel 13Ch14N3V2FR GOST 5949-75,STEEL 13CH14N3V2FR GOST 5949-75,STEEL 13CH14N3V2FR GOST 5949-75,GOST,STEEL,,930,735.0,200.0,77.0,0.3,7.85,14.0,302.0,,"Corrosion-resistant, heat-resistant and high-temperature steel, tempering at 640-680 C"
ADABF1FC42FC4B4B80CE21CB08C62A8D,Steel 13Ch14N3V2FR GOST 5949-75,STEEL 13CH14N3V2FR GOST 5949-75,STEEL 13CH14N3V2FR GOST 5949-75,GOST,STEEL,,1130,885.0,200.0,77.0,0.3,7.85,12.0,302.0,,"Corrosion-resistant, heat-resistant and high-temperature steel, tempering at 540-580 C"
DB7F22D2E4DD49F3A0DC4D350659365C,Steel 10Ch11N23T3MR GOST 5949-75,STEEL 10CH11N23T3MR GOST 5949-75,STEEL 10CH11N23T3MR GOST 5949-75,GOST,STEEL,,880,590.0,200.0,77.0,0.3,8.12,8.0,,,"Corrosion-resistant, heat-resistant and high-temperature steel, quenching at 1100-1170 C, tempering at 750-800 C"
6D8AE8BFCA76454BA4B837BD53128ECC,Steel 10Ch11N23T3MR GOST 5949-75,STEEL 10CH11N23T3MR GOST 5949-75,STEEL 10CH11N23T3MR GOST 5949-75,GOST,STEEL,,980,685.0,200.0,77.0,0.3,8.12,10.0,,,"Corrosion-resistant, heat-resistant and high-temperature steel, quenching at 950-1050 C, tempering at 730-780 C"
D162BEF1D3EF4EC19FAEAD94CC136CF2,Steel 12Ch18N10T GOST 5949-75,STEEL 12CH18N10T GOST 5949-75,STEEL 12CH18N10T GOST 5949-75,GOST,STEEL,,510,196.0,215.0,83.0,0.3,7.63,40.0,,,"Corrosion-resistant, heat-resistant and high-temperature steel"
6482B32CDD094169AE7A427820AE5D94,Steel 12Ch18N9T GOST 5949-75,STEEL 12CH18N9T GOST 5949-75,STEEL 12CH18N9T GOST 5949-75,GOST,STEEL,,540,196.0,195.0,75.0,0.3,7.9,40.0,,,"Corrosion-resistant, heat-resistant and high-temperature steel"
403738DCB5AF4DBAA929AC3BAEDBFC69,Steel 12Ch18N12T GOST 5949-75,STEEL 12CH18N12T GOST 5949-75,STEEL 12CH18N12T GOST 5949-75,GOST,STEEL,,540,196.0,200.0,77.0,0.3,7.85,40.0,,,"Corrosion-resistant, heat-resistant and high-temperature steel"
787D1C147B7146D1A30F3E95BB746799,Steel 12Ch25N16G7AR GOST 5949-75,STEEL 12CH25N16G7AR GOST 5949-75,STEEL 12CH25N16G7AR GOST 5949-75,GOST,STEEL,,690,325.0,216.0,84.0,0.29,7.67,40.0,,,"Corrosion-resistant, heat-resistant and high-temperature steel"
F913716457784954BA08F16B208FA305,Steel 20 GOST 1577-93,STEEL 20 GOST 1577-93,STEEL 20 GOST 1577-93,GOST,STEEL,normalized,475,230.0,206.0,80.0,0.29,7.86,27.0,156.0,,Rolled sheets and wide strips of structural quality steel. Thickness less than 100mm
4108F17B5302496A8638E37FB7633AD7,Steel 20 GOST 1577-93,STEEL 20 GOST 1577-93,STEEL 20 GOST 1577-93,GOST,STEEL,normalized,450,210.0,206.0,80.0,0.29,7.86,25.0,156.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 100mm to 160mm
116683586E944A6C816BF00576A7575A,Steel 20 GOST 1577-93,STEEL 20 GOST 1577-93,STEEL 20 GOST 1577-93,GOST,STEEL,Quenched and tempered,625,350.0,206.0,80.0,0.29,7.86,20.0,156.0,,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm
B630B672804448059DA2F3BA63FD0426,Steel 20 GOST 1577-93,STEEL 20 GOST 1577-93,STEEL 20 GOST 1577-93,GOST,STEEL,Quenched and tempered,575,300.0,206.0,80.0,0.29,7.86,22.0,156.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 40mm
3BFDDE06EF814E2BB9FD65404F5B4B03,Steel 25 GOST 1577-93,STEEL 25 GOST 1577-93,STEEL 25 GOST 1577-93,GOST,STEEL,normalized,495,260.0,206.0,80.0,0.29,7.86,25.0,170.0,,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm
E339FF3C77FA4B5ABBDE5A46592A3BF8,Steel 25 GOST 1577-93,STEEL 25 GOST 1577-93,STEEL 25 GOST 1577-93,GOST,STEEL,normalized,495,240.0,206.0,80.0,0.29,7.86,25.0,170.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 100mm
0E3F90E2A1774EFDAE5465C6E1946C99,Steel 25 GOST 1577-93,STEEL 25 GOST 1577-93,STEEL 25 GOST 1577-93,GOST,STEEL,normalized,475,220.0,206.0,80.0,0.29,7.86,23.0,170.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 100mm to 160mm
C5B46312C2A54A5C955ED8820231023E,Steel 25 GOST 1577-93,STEEL 25 GOST 1577-93,STEEL 25 GOST 1577-93,GOST,STEEL,Quenched and tempered,625,370.0,206.0,80.0,0.29,7.86,19.0,170.0,,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm
46645640AFC54C70B4CA2D124A904B2F,Steel 25 GOST 1577-93,STEEL 25 GOST 1577-93,STEEL 25 GOST 1577-93,GOST,STEEL,Quenched and tempered,575,320.0,206.0,80.0,0.29,7.86,21.0,170.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 40mm
926593FA4B9D451393FD9745475EC9F9,Steel 30 GOST 1577-93,STEEL 30 GOST 1577-93,STEEL 30 GOST 1577-93,GOST,STEEL,normalized,540,280.0,206.0,80.0,0.29,7.86,23.0,179.0,,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm
4FCD7DB731124B38A8CAE33A409FE07F,Steel 30 GOST 1577-93,STEEL 30 GOST 1577-93,STEEL 30 GOST 1577-93,GOST,STEEL,normalized,540,250.0,206.0,80.0,0.29,7.86,23.0,179.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 100mm
9302BBF692AC4B6188D3886D0461079E,Steel 30 GOST 1577-93,STEEL 30 GOST 1577-93,STEEL 30 GOST 1577-93,GOST,STEEL,normalized,520,230.0,206.0,80.0,0.29,7.86,21.0,179.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 100mm to 160mm
45144008DA584720B3677775664AD508,Steel 30 GOST 1577-93,STEEL 30 GOST 1577-93,STEEL 30 GOST 1577-93,GOST,STEEL,Quenched and tempered,675,400.0,206.0,80.0,0.29,7.86,18.0,179.0,,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm
62B16AC5F18B4765BB80FF265175CD62,Steel 30 GOST 1577-93,STEEL 30 GOST 1577-93,STEEL 30 GOST 1577-93,GOST,STEEL,Quenched and tempered,625,350.0,206.0,80.0,0.29,7.86,20.0,179.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 40mm
321E40680D594252A72939E40E710FA1,Steel 30 GOST 1577-93,STEEL 30 GOST 1577-93,STEEL 30 GOST 1577-93,GOST,STEEL,Quenched and tempered,575,300.0,206.0,80.0,0.29,7.86,21.0,179.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 40mm to 100mm
22D3FFA93D054A4B9EBEB4A6F8D51D0D,Steel 35 GOST 1577-93,STEEL 35 GOST 1577-93,STEEL 35 GOST 1577-93,GOST,STEEL,normalized,575,300.0,206.0,80.0,0.29,7.86,21.0,207.0,,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm
5469EF3068114752A4E85695F82F1690,Steel 35 GOST 1577-93,STEEL 35 GOST 1577-93,STEEL 35 GOST 1577-93,GOST,STEEL,normalized,575,270.0,206.0,80.0,0.29,7.86,21.0,207.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 100mm
B7A1B60C5CB74A50B94592D7145BF5A8,Steel 35 GOST 1577-93,STEEL 35 GOST 1577-93,STEEL 35 GOST 1577-93,GOST,STEEL,normalized,555,245.0,206.0,80.0,0.29,7.86,19.0,207.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 100mm to 160mm
CAF34E347D5F4348AA522034A7169AF3,Steel 35 GOST 1577-93,STEEL 35 GOST 1577-93,STEEL 35 GOST 1577-93,GOST,STEEL,Quenched and tempered,705,430.0,206.0,80.0,0.29,7.86,17.0,187.0,,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm
EE6DFF78D451403CA80CD16A88A9A3C2,Steel 35 GOST 1577-93,STEEL 35 GOST 1577-93,STEEL 35 GOST 1577-93,GOST,STEEL,Quenched and tempered,675,370.0,206.0,80.0,0.29,7.86,19.0,187.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 40mm
B53C6042B77A4D4B98D3B3D4C31856E3,Steel 35 GOST 1577-93,STEEL 35 GOST 1577-93,STEEL 35 GOST 1577-93,GOST,STEEL,Quenched and tempered,625,320.0,206.0,80.0,0.29,7.86,20.0,187.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 40mm to 100mm
B22A42DA81A34501A31C30B4AB817009,Steel 40 GOST 1577-93,STEEL 40 GOST 1577-93,STEEL 40 GOST 1577-93,GOST,STEEL,normalized,625,320.0,206.0,80.0,0.29,7.86,19.0,217.0,,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm
9818679F7403437AA6D638157624D9CD,Steel 40 GOST 1577-93,STEEL 40 GOST 1577-93,STEEL 40 GOST 1577-93,GOST,STEEL,normalized,625,290.0,206.0,80.0,0.29,7.86,19.0,217.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 100mm
26223DAB6FD54F39BF5FDF02AB1D4891,Steel 40 GOST 1577-93,STEEL 40 GOST 1577-93,STEEL 40 GOST 1577-93,GOST,STEEL,normalized,605,260.0,206.0,80.0,0.29,7.86,17.0,217.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 100mm to 160mm
CA6D069304D245BAA9A42B30519B6986,Steel 40 GOST 1577-93,STEEL 40 GOST 1577-93,STEEL 40 GOST 1577-93,GOST,STEEL,Quenched and tempered,725,460.0,206.0,80.0,0.29,7.86,16.0,187.0,,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm
13C089CF34C5447C9F7D91CA7FA63916,Steel 40 GOST 1577-93,STEEL 40 GOST 1577-93,STEEL 40 GOST 1577-93,GOST,STEEL,Quenched and tempered,705,400.0,206.0,80.0,0.29,7.86,18.0,187.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 40mm
F4D9A071EDC845EBA54027BDF25A218F,Steel 40 GOST 1577-93,STEEL 40 GOST 1577-93,STEEL 40 GOST 1577-93,GOST,STEEL,Quenched and tempered,675,350.0,206.0,80.0,0.29,7.86,19.0,187.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 40mm to 100mm
C4BF242FDAFD49F08F55B81A1377F188,Steel 45 GOST 1577-93,STEEL 45 GOST 1577-93,STEEL 45 GOST 1577-93,GOST,STEEL,normalized,675,340.0,206.0,80.0,0.29,7.86,17.0,229.0,,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm
1873FD124C5443D4BB8D463820F87609,Steel 45 GOST 1577-93,STEEL 45 GOST 1577-93,STEEL 45 GOST 1577-93,GOST,STEEL,normalized,675,305.0,206.0,80.0,0.29,7.86,17.0,229.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 100mm
1C9EBDF383EC481DB57AF1302F3BDFD3,Steel 45 GOST 1577-93,STEEL 45 GOST 1577-93,STEEL 45 GOST 1577-93,GOST,STEEL,normalized,655,275.0,206.0,80.0,0.29,7.86,15.0,229.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 100mm to 160mm
F5AF68D46D204B4BABE972CF7E5D49A4,Steel 45 GOST 1577-93,STEEL 45 GOST 1577-93,STEEL 45 GOST 1577-93,GOST,STEEL,Quenched and tempered,775,500.0,206.0,80.0,0.29,7.86,14.0,197.0,,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm
3131DCFC935042729D1AE6741A5C8E13,Steel 45 GOST 1577-93,STEEL 45 GOST 1577-93,STEEL 45 GOST 1577-93,GOST,STEEL,Quenched and tempered,725,430.0,206.0,80.0,0.29,7.86,16.0,197.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 40mm
C77AFE0F622949F3973852C8352780F6,Steel 45 GOST 1577-93,STEEL 45 GOST 1577-93,STEEL 45 GOST 1577-93,GOST,STEEL,Quenched and tempered,705,370.0,206.0,80.0,0.29,7.86,17.0,197.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 40mm to 100mm
345A0137FC044103825730FF7D41665A,Steel 50 GOST 1577-93,STEEL 50 GOST 1577-93,STEEL 50 GOST 1577-93,GOST,STEEL,normalized,710,355.0,206.0,80.0,0.29,7.86,16.0,241.0,,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm
0EC361A96E1A4E8F850BA9F9AC24A3F4,Steel 50 GOST 1577-93,STEEL 50 GOST 1577-93,STEEL 50 GOST 1577-93,GOST,STEEL,normalized,710,320.0,206.0,80.0,0.29,7.86,16.0,241.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 100mm
A66197F09B2F45BDB54721E177255B70,Steel 50 GOST 1577-93,STEEL 50 GOST 1577-93,STEEL 50 GOST 1577-93,GOST,STEEL,normalized,690,290.0,206.0,80.0,0.29,7.86,14.0,241.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 100mm to 160mm
00CB538BD15246E8A949FEB5142347D7,Steel 50 GOST 1577-93,STEEL 50 GOST 1577-93,STEEL 50 GOST 1577-93,GOST,STEEL,Quenched and tempered,825,520.0,206.0,80.0,0.29,7.86,13.0,207.0,,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm
FA418B52B1224146BF1660D5314257FE,Steel 50 GOST 1577-93,STEEL 50 GOST 1577-93,STEEL 50 GOST 1577-93,GOST,STEEL,Quenched and tempered,775,460.0,206.0,80.0,0.29,7.86,15.0,207.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 40mm
67001DDCC32849ECB65B16B830E446CB,Steel 50 GOST 1577-93,STEEL 50 GOST 1577-93,STEEL 50 GOST 1577-93,GOST,STEEL,Quenched and tempered,725,400.0,206.0,80.0,0.29,7.86,16.0,207.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 40mm to 100mm
646AF47B54884305B774FCAAA656A4DA,Steel 55 GOST 1577-93,STEEL 55 GOST 1577-93,STEEL 55 GOST 1577-93,GOST,STEEL,normalized,750,370.0,206.0,80.0,0.29,7.86,15.0,255.0,,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm
0F16970604B0452799931E7BE532F887,Steel 55 GOST 1577-93,STEEL 55 GOST 1577-93,STEEL 55 GOST 1577-93,GOST,STEEL,normalized,750,330.0,206.0,80.0,0.29,7.86,15.0,255.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 100mm
834305385FD849DDAA1D5733A094B4CA,Steel 55 GOST 1577-93,STEEL 55 GOST 1577-93,STEEL 55 GOST 1577-93,GOST,STEEL,normalized,730,300.0,206.0,80.0,0.29,7.86,13.0,255.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 100mm to 160mm
1235611A90B840D69DD655B29E3F7129,Steel 55 GOST 1577-93,STEEL 55 GOST 1577-93,STEEL 55 GOST 1577-93,GOST,STEEL,Quenched and tempered,875,550.0,206.0,80.0,0.29,7.86,12.0,217.0,,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm
B1AC6AB3A5D444BAA7A4337766B8CC9C,Steel 55 GOST 1577-93,STEEL 55 GOST 1577-93,STEEL 55 GOST 1577-93,GOST,STEEL,Quenched and tempered,825,500.0,206.0,80.0,0.29,7.86,14.0,217.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 40mm
5F0FA3CCC9CF48EFBA08843D9211A39E,Steel 55 GOST 1577-93,STEEL 55 GOST 1577-93,STEEL 55 GOST 1577-93,GOST,STEEL,Quenched and tempered,775,430.0,206.0,80.0,0.29,7.86,15.0,217.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 40mm to 100mm
416C189EED65461798ADCF12E5D20B80,Steel 60 GOST 1577-93,STEEL 60 GOST 1577-93,STEEL 60 GOST 1577-93,GOST,STEEL,normalized,785,380.0,206.0,80.0,0.29,7.86,14.0,255.0,,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm
2DB3672F69944DB59BEAAA6E372784FB,Steel 60 GOST 1577-93,STEEL 60 GOST 1577-93,STEEL 60 GOST 1577-93,GOST,STEEL,normalized,785,340.0,206.0,80.0,0.29,7.86,14.0,255.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 100mm
A0CE7DDD5EF74177A8DF739F5EB2D767,Steel 60 GOST 1577-93,STEEL 60 GOST 1577-93,STEEL 60 GOST 1577-93,GOST,STEEL,normalized,755,310.0,206.0,80.0,0.29,7.86,12.0,255.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 100mm to 160mm
B08DAE7B20194A7EB2F387794816C128,Steel 60 GOST 1577-93,STEEL 60 GOST 1577-93,STEEL 60 GOST 1577-93,GOST,STEEL,Quenched and tempered,925,580.0,206.0,80.0,0.29,7.86,11.0,229.0,,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm
B53BA858119446A6BF5EC9968C9DD4BE,Steel 60 GOST 1577-93,STEEL 60 GOST 1577-93,STEEL 60 GOST 1577-93,GOST,STEEL,Quenched and tempered,875,520.0,206.0,80.0,0.29,7.86,13.0,229.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 40mm
CF65F112DBAC47C984AA391BC5189263,Steel 60 GOST 1577-93,STEEL 60 GOST 1577-93,STEEL 60 GOST 1577-93,GOST,STEEL,Quenched and tempered,825,450.0,206.0,80.0,0.29,7.86,14.0,229.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 40mm to 100mm
A4F5AEDC19444AEFA2C9E24BD715F062,Steel 30Ch GOST 1577-93,STEEL 30CH GOST 1577-93,STEEL 30CH GOST 1577-93,GOST,STEEL,Quenched and tempered,925,650.0,206.0,80.0,0.29,7.86,12.0,187.0,,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm
2296CA48B5124374A018A0345B68EC0A,Steel 30Ch GOST 1577-93,STEEL 30CH GOST 1577-93,STEEL 30CH GOST 1577-93,GOST,STEEL,Quenched and tempered,825,550.0,206.0,80.0,0.29,7.86,14.0,187.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 40mm
C2A4DE15E3C948DCAA908A869CB91579,Steel 30Ch GOST 1577-93,STEEL 30CH GOST 1577-93,STEEL 30CH GOST 1577-93,GOST,STEEL,Quenched and tempered,725,410.0,206.0,80.0,0.29,7.86,15.0,187.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 40mm to 100mm
9914C06B9FD2444AB8ED310DBDBC0521,Steel 38ChA GOST 1577-93,STEEL 38CHA GOST 1577-93,STEEL 38CHA GOST 1577-93,GOST,STEEL,Quenched and tempered,1050,750.0,206.0,80.0,0.29,7.86,11.0,207.0,,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm
D087AC15E5C149CBA87BC931B85DAE37,Steel 38ChA GOST 1577-93,STEEL 38CHA GOST 1577-93,STEEL 38CHA GOST 1577-93,GOST,STEEL,Quenched and tempered,925,630.0,206.0,80.0,0.29,7.86,13.0,207.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 40mm
3908DD823D094D11AB0E1E9466C5BEED,Steel 38ChA GOST 1577-93,STEEL 38CHA GOST 1577-93,STEEL 38CHA GOST 1577-93,GOST,STEEL,Quenched and tempered,825,510.0,206.0,80.0,0.29,7.86,14.0,207.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 40mm to 100mm
D755094CF14B4CDDBD22AFC380612D18,Steel 40Ch GOST 1577-93,STEEL 40CH GOST 1577-93,STEEL 40CH GOST 1577-93,GOST,STEEL,Quenched and tempered,1100,800.0,206.0,80.0,0.29,7.86,10.0,217.0,,Rolled sheets and wide strips of structural quality steel. Thickness less than 16mm
6F58E4F5679043B9B7950936FA91311E,Steel 40Ch GOST 1577-93,STEEL 40CH GOST 1577-93,STEEL 40CH GOST 1577-93,GOST,STEEL,Quenched and tempered,1000,660.0,206.0,80.0,0.29,7.86,12.0,217.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 16mm to 40mm
04DBEAAE0CAB46769AA0337823B0981B,Steel 40Ch GOST 1577-93,STEEL 40CH GOST 1577-93,STEEL 40CH GOST 1577-93,GOST,STEEL,Quenched and tempered,875,560.0,206.0,80.0,0.29,7.86,14.0,217.0,,Rolled sheets and wide strips of structural quality steel. Thickness from 40mm to 100mm
496A1F2ECE2D4391A8FC90D7A71A5259,Steel 15L GOST 977-88,STEEL 15L GOST 977-88,STEEL 15L GOST 977-88,GOST,STEEL,normalized,392,196.0,200.0,77.0,0.3,7.82,24.0,,,Carbon cast steel
